time,utilization,currentreplicas,desiredreplicas
2021-10-14 00:09:33,22,5,5
2021-10-14 00:09:43,22,5,5
2021-10-14 00:09:53,21,5,5
2021-10-14 00:10:03,20,5,5
2021-10-14 00:10:14,20,5,5
2021-10-14 00:10:24,21,5,5
2021-10-14 00:10:34,12,5,5
2021-10-14 00:10:44,12,5,5
2021-10-14 00:10:54,28,5,5
2021-10-14 00:11:04,28,5,5
2021-10-14 00:11:14,9,5,5
2021-10-14 00:11:24,9,5,5
2021-10-14 00:11:34,25,5,5
2021-10-14 00:11:45,21,5,5
2021-10-14 00:11:55,21,5,5
2021-10-14 00:12:05,27,5,5
2021-10-14 00:12:15,19,5,5
2021-10-14 00:12:25,19,5,5
2021-10-14 00:12:35,22,5,5
2021-10-14 00:12:45,20,5,5
2021-10-14 00:12:55,20,5,5
2021-10-14 00:13:05,28,5,5
2021-10-14 00:13:16,9,5,5
2021-10-14 00:13:26,9,5,5
2021-10-14 00:13:36,32,5,4
2021-10-14 00:13:46,8,4,4
2021-10-14 00:13:56,8,4,4
2021-10-14 00:14:06,43,4,4
2021-10-14 00:14:16,7,4,4
2021-10-14 00:14:26,7,4,4
2021-10-14 00:14:37,27,4,4
2021-10-14 00:14:47,19,4,4
2021-10-14 00:14:57,19,4,4
2021-10-14 00:15:07,39,4,4
2021-10-14 00:15:17,10,4,4
2021-10-14 00:15:27,10,4,4
2021-10-14 00:15:37,25,4,4
2021-10-14 00:15:47,42,4,4
2021-10-14 00:15:57,42,4,4
2021-10-14 00:16:08,18,4,4
2021-10-14 00:16:18,29,4,4
2021-10-14 00:16:28,29,4,4
2021-10-14 00:16:38,42,4,4
2021-10-14 00:16:48,13,4,4
2021-10-14 00:16:58,13,4,4
2021-10-14 00:17:08,37,4,4
2021-10-14 00:17:18,11,4,4
2021-10-14 00:17:29,11,4,4
2021-10-14 00:17:39,39,4,4
2021-10-14 00:17:49,12,4,4
2021-10-14 00:17:59,12,4,4
2021-10-14 00:18:09,42,4,4
2021-10-14 00:18:19,24,4,4
2021-10-14 00:18:29,24,4,4
2021-10-14 00:18:39,11,4,4
2021-10-14 00:18:49,42,4,4
2021-10-14 00:19:00,9,4,4
2021-10-14 00:19:10,9,4,4
2021-10-14 00:19:20,31,4,4
2021-10-14 00:19:30,20,4,4
2021-10-14 00:19:40,20,4,4
2021-10-14 00:19:50,38,4,4
2021-10-14 00:20:00,24,4,4
2021-10-14 00:20:10,24,4,4
2021-10-14 00:20:20,43,4,4
2021-10-14 00:20:31,29,4,4
2021-10-14 00:20:41,29,4,4
2021-10-14 00:20:51,28,4,4
2021-10-14 00:21:01,0,4,4
2021-10-14 00:21:11,0,4,4
2021-10-14 00:21:21,0,4,4
2021-10-14 00:21:31,0,4,4
2021-10-14 00:21:41,0,4,4
2021-10-14 00:21:52,0,4,4
2021-10-14 00:22:02,0,4,4
2021-10-14 00:22:12,0,4,4
2021-10-14 00:22:22,0,4,4
2021-10-14 00:22:32,0,4,4
2021-10-14 00:22:42,0,4,4
2021-10-14 00:22:52,0,4,4
2021-10-14 00:23:02,0,4,4
2021-10-14 00:23:12,0,4,4
2021-10-14 00:23:23,0,4,4
2021-10-14 00:23:33,0,4,4
2021-10-14 00:23:43,0,4,4
2021-10-14 00:23:53,0,4,4
2021-10-14 00:24:03,0,4,4
2021-10-14 00:24:13,0,4,4
2021-10-14 00:24:23,0,4,4
2021-10-14 00:24:33,0,4,4
2021-10-14 00:24:43,0,4,4
2021-10-14 00:24:54,0,4,4
2021-10-14 00:25:04,0,4,4
2021-10-14 00:25:14,0,4,4
2021-10-14 00:25:24,0,4,3
2021-10-14 00:25:34,0,3,3
2021-10-14 00:25:44,0,3,3
2021-10-14 00:25:54,0,3,2
2021-10-14 00:26:04,0,2,2
2021-10-14 00:26:15,0,2,2
2021-10-14 00:26:25,0,2,2
2021-10-14 00:26:35,0,2,2
2021-10-14 00:26:45,0,2,2
2021-10-14 00:26:55,0,2,2
2021-10-14 00:27:05,0,2,2
2021-10-14 00:27:15,0,2,2
2021-10-14 00:27:25,0,2,2
2021-10-14 00:27:35,0,2,2
2021-10-14 00:27:46,0,2,2
2021-10-14 00:27:56,0,2,2
2021-10-14 00:28:06,0,2,2
2021-10-14 00:28:16,0,2,2
2021-10-14 00:28:26,0,2,2
2021-10-14 00:28:36,0,2,2
2021-10-14 00:28:46,0,2,2
2021-10-14 00:28:56,0,2,2
2021-10-14 00:29:07,0,2,2
2021-10-14 00:29:17,0,2,2
2021-10-14 00:29:27,0,2,2
2021-10-14 00:29:37,0,2,2
2021-10-14 00:29:47,0,2,2
2021-10-14 00:29:57,0,2,2
2021-10-14 00:30:07,0,2,2
2021-10-14 00:30:17,0,2,2
2021-10-14 00:30:27,0,2,2
2021-10-14 00:30:38,0,2,2
2021-10-14 00:30:48,0,2,2
2021-10-14 00:30:58,0,2,2
2021-10-14 00:31:08,0,2,2
2021-10-14 00:31:18,0,2,2
2021-10-14 00:31:28,0,2,2
2021-10-14 00:31:38,0,2,2
2021-10-14 00:31:48,0,2,2
2021-10-14 00:31:58,0,2,2
2021-10-14 00:32:09,0,2,2
2021-10-14 00:32:19,0,2,2
2021-10-14 00:32:29,0,2,2
2021-10-14 00:32:39,0,2,2
2021-10-14 00:32:49,0,2,2
2021-10-14 00:32:59,0,2,2
2021-10-14 00:33:09,0,2,2
2021-10-14 00:33:19,0,2,2
2021-10-14 00:33:30,0,2,2
2021-10-14 00:33:40,0,2,2
2021-10-14 00:33:50,0,2,2
2021-10-14 00:34:00,0,2,2
2021-10-14 00:34:10,0,2,2
2021-10-14 00:34:20,0,2,2
2021-10-14 00:34:30,0,2,2
2021-10-14 00:34:40,0,2,2
2021-10-14 00:34:50,0,2,2
2021-10-14 00:35:01,0,2,2
2021-10-14 00:35:11,0,2,2
2021-10-14 00:35:21,0,2,2
2021-10-14 00:35:31,0,2,2
2021-10-14 00:35:41,0,2,2
2021-10-14 00:35:51,0,2,2
2021-10-14 00:36:01,0,2,2
2021-10-14 00:36:11,0,2,2
2021-10-14 00:36:22,3,2,2
2021-10-14 00:36:32,136,2,4
2021-10-14 00:36:42,136,2,4
2021-10-14 00:36:52,138,4,6
2021-10-14 00:37:02,50,6,6
2021-10-14 00:37:12,50,6,6
2021-10-14 00:37:22,45,6,6
2021-10-14 00:37:32,44,6,6
2021-10-14 00:37:42,44,6,6
2021-10-14 00:37:53,29,6,6
2021-10-14 00:38:03,58,6,7
2021-10-14 00:38:13,58,6,7
2021-10-14 00:38:23,15,7,7
2021-10-14 00:38:33,56,7,7
2021-10-14 00:38:43,56,7,7
2021-10-14 00:38:53,12,7,7
2021-10-14 00:39:03,42,7,7
2021-10-14 00:39:13,42,7,7
2021-10-14 00:39:24,19,7,7
2021-10-14 00:39:34,45,7,7
2021-10-14 00:39:44,45,7,7
2021-10-14 00:39:54,11,7,7
2021-10-14 00:40:04,58,7,9
2021-10-14 00:40:14,58,7,9
2021-10-14 00:40:24,9,9,9
2021-10-14 00:40:34,43,9,9
2021-10-14 00:40:45,43,9,9
2021-10-14 00:40:55,17,9,9
2021-10-14 00:41:05,28,9,9
2021-10-14 00:41:15,28,9,9
2021-10-14 00:41:25,25,9,9
2021-10-14 00:41:35,28,9,9
2021-10-14 00:41:45,28,9,9
2021-10-14 00:41:55,24,9,9
2021-10-14 00:42:05,17,9,9
2021-10-14 00:42:16,17,9,9
2021-10-14 00:42:26,30,9,9
2021-10-14 00:42:36,20,9,9
2021-10-14 00:42:46,31,9,9
2021-10-14 00:42:56,31,9,9
2021-10-14 00:43:06,13,9,9
2021-10-14 00:43:16,32,9,9
2021-10-14 00:43:26,32,9,9
2021-10-14 00:43:36,25,9,9
2021-10-14 00:43:47,20,9,9
2021-10-14 00:43:57,20,9,9
2021-10-14 00:44:07,30,9,9
2021-10-14 00:44:17,23,9,9
2021-10-14 00:44:27,23,9,9
2021-10-14 00:44:37,14,9,9
2021-10-14 00:44:47,31,9,9
2021-10-14 00:44:57,31,9,9
2021-10-14 00:45:08,9,9,7
2021-10-14 00:45:18,41,7,7
2021-10-14 00:45:28,41,7,7
2021-10-14 00:45:38,7,7,6
2021-10-14 00:45:48,61,6,8
2021-10-14 00:45:58,61,6,8
2021-10-14 00:46:08,6,8,8
2021-10-14 00:46:18,70,8,8
2021-10-14 00:46:28,70,8,8
2021-10-14 00:46:39,3,8,8
2021-10-14 00:46:49,51,8,8
2021-10-14 00:46:59,51,8,8
2021-10-14 00:47:09,8,8,8
2021-10-14 00:47:19,53,8,8
2021-10-14 00:47:29,53,8,8
2021-10-14 00:47:39,5,8,8
2021-10-14 00:47:49,52,8,8
2021-10-14 00:47:59,52,8,8
2021-10-14 00:48:10,2,8,8
2021-10-14 00:48:20,57,8,10
2021-10-14 00:48:30,57,8,10
2021-10-14 00:48:40,15,10,10
2021-10-14 00:48:50,27,10,10
2021-10-14 00:49:00,27,10,10
2021-10-14 00:49:10,9,10,10
2021-10-14 00:49:20,42,10,10
2021-10-14 00:49:31,42,10,10
2021-10-14 00:49:41,6,10,10
2021-10-14 00:49:51,41,10,10
2021-10-14 00:50:01,41,10,10
2021-10-14 00:50:11,8,10,10
2021-10-14 00:50:21,36,10,10
2021-10-14 00:50:31,17,10,10
2021-10-14 00:50:41,17,10,10
2021-10-14 00:50:51,34,10,10
2021-10-14 00:51:02,14,10,10
2021-10-14 00:51:12,14,10,10
2021-10-14 00:51:22,0,10,10
2021-10-14 00:51:32,0,10,10
2021-10-14 00:51:42,0,10,10
2021-10-14 00:51:52,0,10,10
2021-10-14 00:52:02,0,10,10
2021-10-14 00:52:12,0,10,10
2021-10-14 00:52:22,0,10,10
2021-10-14 00:52:33,0,10,10
2021-10-14 00:52:43,0,10,10
2021-10-14 00:52:53,0,10,10
2021-10-14 00:53:03,0,10,10
2021-10-14 00:53:13,0,10,10
2021-10-14 00:53:23,0,10,9
2021-10-14 00:53:33,0,9,9
2021-10-14 00:53:43,0,9,9
2021-10-14 00:53:54,0,9,9
2021-10-14 00:54:04,0,9,9
2021-10-14 00:54:14,0,9,9
2021-10-14 00:54:24,0,9,9
2021-10-14 00:54:34,0,9,9
2021-10-14 00:54:44,0,9,9
2021-10-14 00:54:54,0,9,8
2021-10-14 00:55:04,0,8,8
2021-10-14 00:55:14,0,8,8
2021-10-14 00:55:25,0,8,7
2021-10-14 00:55:35,0,7,7
2021-10-14 00:55:45,0,7,7
2021-10-14 00:55:55,0,7,3
2021-10-14 00:56:05,0,3,2
2021-10-14 00:56:15,0,3,2
2021-10-14 00:56:25,0,2,2
2021-10-14 00:56:35,0,2,2
2021-10-14 00:56:45,0,2,2
2021-10-14 00:56:56,0,2,2
2021-10-14 00:57:06,0,2,2
2021-10-14 00:57:16,0,2,2
2021-10-14 00:57:26,0,2,2
2021-10-14 00:57:36,0,2,2
2021-10-14 00:57:46,0,2,2
2021-10-14 00:57:56,0,2,2
2021-10-14 00:58:06,0,2,2
2021-10-14 00:58:17,0,2,2
2021-10-14 00:58:27,0,2,2
2021-10-14 00:58:37,0,2,2
2021-10-14 00:58:47,0,2,2
2021-10-14 00:58:57,0,2,2
2021-10-14 00:59:07,0,2,2
2021-10-14 00:59:17,0,2,2
2021-10-14 00:59:27,0,2,2
2021-10-14 00:59:37,0,2,2
2021-10-14 00:59:48,0,2,2
2021-10-14 00:59:58,0,2,2
2021-10-14 01:00:08,0,2,2
2021-10-14 01:00:18,0,2,2
2021-10-14 01:00:28,0,2,2
2021-10-14 01:00:38,0,2,2
2021-10-14 01:00:48,0,2,2
2021-10-14 01:00:58,0,2,2
2021-10-14 01:01:08,0,2,2
2021-10-14 01:01:19,0,2,2
2021-10-14 01:01:29,0,2,2
2021-10-14 01:01:39,0,2,2
2021-10-14 01:01:49,0,2,2
2021-10-14 01:01:59,0,2,2
2021-10-14 01:02:09,0,2,2
2021-10-14 01:02:19,0,2,2
2021-10-14 01:02:29,0,2,2
2021-10-14 01:02:40,0,2,2
2021-10-14 01:02:50,0,2,2
2021-10-14 01:03:00,0,2,2
2021-10-14 01:03:10,0,2,2
2021-10-14 01:03:20,0,2,2
2021-10-14 01:03:30,0,2,2
2021-10-14 01:03:40,0,2,2
2021-10-14 01:03:50,0,2,2
2021-10-14 01:04:00,0,2,2
2021-10-14 01:04:11,0,2,2
2021-10-14 01:04:21,0,2,2
2021-10-14 01:04:31,0,2,2
2021-10-14 01:04:41,0,2,2
2021-10-14 01:04:51,0,2,2
2021-10-14 01:05:01,0,2,2
2021-10-14 01:05:11,0,2,2
2021-10-14 01:05:21,0,2,2
2021-10-14 01:05:32,0,2,2
2021-10-14 01:05:42,0,2,2
2021-10-14 01:05:52,0,2,2
2021-10-14 01:06:02,0,2,2
2021-10-14 01:06:12,0,2,2
2021-10-14 01:06:22,0,2,2
2021-10-14 01:06:32,69,2,3
2021-10-14 01:06:42,69,2,3
2021-10-14 01:06:52,166,3,6
2021-10-14 01:07:03,136,6,7
2021-10-14 01:07:13,136,6,7
2021-10-14 01:07:23,6,7,7
2021-10-14 01:07:33,0,7,7
2021-10-14 01:07:43,0,7,7
2021-10-14 01:07:53,0,7,7
2021-10-14 01:08:03,0,7,7
2021-10-14 01:08:13,0,7,7
2021-10-14 01:08:23,0,7,7
2021-10-14 01:08:34,0,7,7
2021-10-14 01:08:44,0,7,7
2021-10-14 01:08:54,0,7,7
2021-10-14 01:09:04,0,7,7
2021-10-14 01:09:14,0,7,7
2021-10-14 01:09:24,0,7,7
2021-10-14 01:09:34,0,7,7
2021-10-14 01:09:44,0,7,7
2021-10-14 01:09:55,0,7,7
2021-10-14 01:10:05,0,7,7
2021-10-14 01:10:15,0,7,7
2021-10-14 01:10:25,0,7,7
2021-10-14 01:10:35,0,7,7
2021-10-14 01:10:45,0,7,7
2021-10-14 01:10:55,0,7,7
2021-10-14 01:11:05,0,7,7
2021-10-14 01:11:15,0,7,7
2021-10-14 01:11:26,0,7,7
2021-10-14 01:11:36,0,7,7
2021-10-14 01:11:46,0,7,7
2021-10-14 01:11:56,0,7,7
2021-10-14 01:12:06,0,7,7
2021-10-14 01:12:16,0,7,7
2021-10-14 01:12:26,0,7,2
2021-10-14 01:12:36,0,2,2
2021-10-14 01:12:47,0,2,2
2021-10-14 01:12:57,0,2,2
2021-10-14 01:13:07,0,2,2
2021-10-14 01:13:17,0,2,2
2021-10-14 01:13:27,0,2,2
2021-10-14 01:13:37,0,2,2
2021-10-14 01:13:47,0,2,2
2021-10-14 01:13:57,0,2,2
2021-10-14 01:14:07,0,2,2
2021-10-14 01:14:18,0,2,2
2021-10-14 01:14:28,0,2,2
2021-10-14 01:14:38,0,2,2
2021-10-14 01:14:48,0,2,2
2021-10-14 01:14:58,0,2,2
2021-10-14 01:15:08,0,2,2
2021-10-14 01:15:18,0,2,2
2021-10-14 01:15:28,0,2,2
2021-10-14 01:15:39,0,2,2
2021-10-14 01:15:49,0,2,2
2021-10-14 01:15:59,0,2,2
2021-10-14 01:16:09,0,2,2
2021-10-14 01:16:19,0,2,2
2021-10-14 01:16:29,0,2,2
2021-10-14 01:16:39,0,2,2
2021-10-14 01:16:49,0,2,2
2021-10-14 01:16:59,0,2,2
2021-10-14 01:17:10,0,2,2
2021-10-14 01:17:20,0,2,2
2021-10-14 01:17:30,0,2,2
2021-10-14 01:17:40,0,2,2
2021-10-14 01:17:50,0,2,2
2021-10-14 01:18:00,0,2,2
2021-10-14 01:18:10,0,2,2
2021-10-14 01:18:20,0,2,2
2021-10-14 01:18:30,0,2,2
2021-10-14 01:18:41,0,2,2
2021-10-14 01:18:51,0,2,2
2021-10-14 01:19:01,0,2,2
2021-10-14 01:19:11,0,2,2
2021-10-14 01:19:21,0,2,2
2021-10-14 01:19:31,0,2,2
2021-10-14 01:19:41,0,2,2
2021-10-14 01:19:51,0,2,2
2021-10-14 01:20:02,0,2,2
2021-10-14 01:20:12,0,2,2
2021-10-14 01:20:22,0,2,2
2021-10-14 01:20:32,0,2,2
2021-10-14 01:20:42,0,2,2
2021-10-14 01:20:52,0,2,2
2021-10-14 01:21:02,0,2,2
2021-10-14 01:21:12,0,2,2
2021-10-14 01:21:22,0,2,2
2021-10-14 01:21:33,0,2,2
2021-10-14 01:21:43,0,2,2
2021-10-14 01:21:53,0,2,2
2021-10-14 01:22:03,0,2,2
2021-10-14 01:22:13,0,2,2
2021-10-14 01:22:23,0,2,2
2021-10-14 01:22:33,0,2,2
2021-10-14 01:22:43,0,2,2
2021-10-14 01:22:54,0,2,2
2021-10-14 01:23:04,0,2,2
2021-10-14 01:23:14,0,2,2
2021-10-14 01:23:24,0,2,2
2021-10-14 01:23:34,0,2,2
2021-10-14 01:23:44,0,2,2
2021-10-14 01:23:54,0,2,2
2021-10-14 01:24:04,0,2,2
2021-10-14 01:24:14,0,2,2
2021-10-14 01:24:25,0,2,2
2021-10-14 01:24:35,0,2,2
2021-10-14 01:24:45,0,2,2
2021-10-14 01:24:55,0,2,2
2021-10-14 01:25:05,0,2,2
2021-10-14 01:25:15,0,2,2
2021-10-14 01:25:25,0,2,2
2021-10-14 01:25:35,0,2,2
2021-10-14 01:25:46,0,2,2
2021-10-14 01:25:56,0,2,2
2021-10-14 01:26:06,0,2,2
2021-10-14 01:26:16,0,2,2
2021-10-14 01:26:26,0,2,2
2021-10-14 01:26:36,0,2,2
2021-10-14 01:26:46,0,2,2
2021-10-14 01:26:56,0,2,2
2021-10-14 01:27:06,0,2,2
2021-10-14 01:27:17,0,2,2
2021-10-14 01:27:27,0,2,2
2021-10-14 01:27:37,0,2,2
2021-10-14 01:27:47,0,2,2
2021-10-14 01:27:57,0,2,2
2021-10-14 01:28:07,0,2,2
2021-10-14 01:28:17,0,2,2
2021-10-14 01:28:27,0,2,2
2021-10-14 01:28:37,0,2,2
2021-10-14 01:28:48,0,2,2
2021-10-14 01:28:58,0,2,2
2021-10-14 01:29:08,0,2,2
2021-10-14 01:29:18,0,2,2
2021-10-14 01:29:28,0,2,2
2021-10-14 01:29:38,0,2,2
2021-10-14 01:29:48,0,2,2
2021-10-14 01:29:58,0,2,2
2021-10-14 01:30:09,0,2,2
2021-10-14 01:30:19,0,2,2
2021-10-14 01:30:29,0,2,2
2021-10-14 01:30:39,0,2,2
2021-10-14 01:30:49,0,2,2
2021-10-14 01:30:59,0,2,2
2021-10-14 01:31:09,0,2,2
2021-10-14 01:31:19,0,2,2
2021-10-14 01:31:29,0,2,2
2021-10-14 01:31:40,0,2,2
2021-10-14 01:31:50,0,2,2
2021-10-14 01:32:00,0,2,2
2021-10-14 01:32:10,0,2,2
2021-10-14 01:32:20,0,2,2
2021-10-14 01:32:30,0,2,2
2021-10-14 01:32:40,0,2,2
2021-10-14 01:32:50,0,2,2
2021-10-14 01:33:01,0,2,2
2021-10-14 01:33:11,0,2,2
2021-10-14 01:33:21,0,2,2
2021-10-14 01:33:31,0,2,2
2021-10-14 01:33:41,0,2,2
2021-10-14 01:33:51,0,2,2
2021-10-14 01:34:01,0,2,2
2021-10-14 01:34:11,0,2,2
2021-10-14 01:34:21,0,2,2
2021-10-14 01:34:32,0,2,2
2021-10-14 01:34:42,0,2,2
2021-10-14 01:34:52,0,2,2
2021-10-14 01:35:02,0,2,2
2021-10-14 01:35:12,0,2,2
2021-10-14 01:35:22,0,2,2
2021-10-14 01:35:32,0,2,2
2021-10-14 01:35:42,0,2,2
2021-10-14 01:35:52,0,2,2
2021-10-14 01:36:03,0,2,2
2021-10-14 01:36:13,0,2,2
2021-10-14 01:36:23,0,2,2
2021-10-14 01:36:33,0,2,2
2021-10-14 01:36:43,0,2,2
2021-10-14 01:36:53,0,2,2
2021-10-14 01:37:03,0,2,2
2021-10-14 01:37:13,0,2,2
2021-10-14 01:37:24,0,2,2
2021-10-14 01:37:34,0,2,2
2021-10-14 01:37:44,0,2,2
2021-10-14 01:37:54,0,2,2
2021-10-14 01:38:04,0,2,2
2021-10-14 01:38:14,0,2,2
2021-10-14 01:38:24,0,2,2
2021-10-14 01:38:34,0,2,2
2021-10-14 01:38:44,0,2,2
2021-10-14 01:38:55,0,2,2
2021-10-14 01:39:05,0,2,2
2021-10-14 01:39:15,0,2,2
2021-10-14 01:39:25,0,2,2
2021-10-14 01:39:35,0,2,2
2021-10-14 01:39:45,0,2,2
2021-10-14 01:39:55,0,2,2
2021-10-14 01:40:05,0,2,2
2021-10-14 01:40:16,0,2,2
2021-10-14 01:40:26,0,2,2
2021-10-14 01:40:36,0,2,2
2021-10-14 01:40:46,0,2,2
2021-10-14 01:40:56,0,2,2
2021-10-14 01:41:06,0,2,2
2021-10-14 01:41:16,0,2,2
2021-10-14 01:41:26,0,2,2
2021-10-14 01:41:36,0,2,2
2021-10-14 01:41:47,0,2,2
2021-10-14 01:41:57,0,2,2
2021-10-14 01:42:07,0,2,2
2021-10-14 01:42:17,0,2,2
2021-10-14 01:42:27,0,2,2
2021-10-14 01:42:37,0,2,2
2021-10-14 01:42:47,0,2,2
2021-10-14 01:42:57,0,2,2
2021-10-14 01:43:07,0,2,2
2021-10-14 01:43:18,0,2,2
2021-10-14 01:43:28,0,2,2
2021-10-14 01:43:38,0,2,2
2021-10-14 01:43:48,0,2,2
2021-10-14 01:43:58,0,2,2
2021-10-14 01:44:08,0,2,2
2021-10-14 01:44:18,0,2,2
2021-10-14 01:44:28,0,2,2
2021-10-14 01:44:39,0,2,2
2021-10-14 01:44:49,0,2,2
2021-10-14 01:44:59,0,2,2
2021-10-14 01:45:09,0,2,2
2021-10-14 01:45:19,0,2,2
2021-10-14 01:45:29,0,2,2
2021-10-14 01:45:39,0,2,2
2021-10-14 01:45:49,0,2,2
2021-10-14 01:45:59,0,2,2
2021-10-14 01:46:10,0,2,2
2021-10-14 01:46:20,0,2,2
2021-10-14 01:46:30,0,2,2
2021-10-14 01:46:40,0,2,2
2021-10-14 01:46:50,0,2,2
2021-10-14 01:47:00,0,2,2
2021-10-14 01:47:10,0,2,2
2021-10-14 01:47:20,0,2,2
2021-10-14 01:47:30,0,2,2
2021-10-14 01:47:41,0,2,2
2021-10-14 01:47:51,0,2,2
2021-10-14 01:48:01,0,2,2
2021-10-14 01:48:11,0,2,2
2021-10-14 01:48:21,0,2,2
2021-10-14 01:48:31,0,2,2
2021-10-14 01:48:41,0,2,2
2021-10-14 01:48:51,0,2,2
2021-10-14 01:49:02,0,2,2
2021-10-14 01:49:12,0,2,2
2021-10-14 01:49:22,0,2,2
2021-10-14 01:49:32,0,2,2
2021-10-14 01:49:42,0,2,2
2021-10-14 01:49:52,0,2,2
2021-10-14 01:50:02,0,2,2
2021-10-14 01:50:12,0,2,2
2021-10-14 01:50:22,0,2,2
2021-10-14 01:50:33,0,2,2
2021-10-14 01:50:43,0,2,2
2021-10-14 01:50:53,0,2,2
2021-10-14 01:51:03,0,2,2
2021-10-14 01:51:13,0,2,2
2021-10-14 01:51:23,0,2,2
2021-10-14 01:51:33,0,2,2
2021-10-14 01:51:43,0,2,2
2021-10-14 01:51:53,0,2,2
2021-10-14 01:52:04,0,2,2
2021-10-14 01:52:14,0,2,2
2021-10-14 01:52:24,0,2,2
2021-10-14 01:52:34,0,2,2
2021-10-14 01:52:44,0,2,2
2021-10-14 01:52:54,0,2,2
2021-10-14 01:53:04,0,2,2
2021-10-14 01:53:14,0,2,2
2021-10-14 01:53:25,0,2,2
2021-10-14 01:53:35,0,2,2
2021-10-14 01:53:45,0,2,2
2021-10-14 01:53:55,0,2,2
2021-10-14 01:54:05,0,2,2
2021-10-14 01:54:15,0,2,2
2021-10-14 01:54:25,0,2,2
2021-10-14 01:54:35,0,2,2
2021-10-14 01:54:45,0,2,2
2021-10-14 01:54:56,0,2,2
2021-10-14 01:55:06,0,2,2
2021-10-14 01:55:16,0,2,2
2021-10-14 01:55:26,0,2,2
2021-10-14 01:55:36,0,2,2
2021-10-14 01:55:46,0,2,2
2021-10-14 01:55:56,0,2,2
2021-10-14 01:56:06,0,2,2
2021-10-14 01:56:16,0,2,2
2021-10-14 01:56:27,0,2,2
2021-10-14 01:56:37,0,2,2
2021-10-14 01:56:47,0,2,2
2021-10-14 01:56:57,0,2,2
2021-10-14 01:57:07,0,2,2
2021-10-14 01:57:17,0,2,2
2021-10-14 01:57:27,0,2,2
2021-10-14 01:57:37,0,2,2
2021-10-14 01:57:48,0,2,2
2021-10-14 01:57:58,0,2,2
2021-10-14 01:58:08,0,2,2
2021-10-14 01:58:18,0,2,2
2021-10-14 01:58:28,0,2,2
2021-10-14 01:58:38,0,2,2
2021-10-14 01:58:48,0,2,2
2021-10-14 01:58:58,0,2,2
2021-10-14 01:59:08,0,2,2
2021-10-14 01:59:19,0,2,2
2021-10-14 01:59:29,0,2,2
2021-10-14 01:59:39,0,2,2
2021-10-14 01:59:49,0,2,2
2021-10-14 01:59:59,0,2,2
2021-10-14 02:00:09,0,2,2
2021-10-14 02:00:19,0,2,2
2021-10-14 02:00:29,0,2,2
2021-10-14 02:00:39,0,2,2
2021-10-14 02:00:50,0,2,2
2021-10-14 02:01:00,0,2,2
2021-10-14 02:01:10,0,2,2
2021-10-14 02:01:20,0,2,2
2021-10-14 02:01:30,0,2,2
2021-10-14 02:01:40,0,2,2
2021-10-14 02:01:50,0,2,2
2021-10-14 02:02:00,0,2,2
2021-10-14 02:02:11,0,2,2
2021-10-14 02:02:21,0,2,2
2021-10-14 02:02:31,0,2,2
2021-10-14 02:02:41,0,2,2
2021-10-14 02:02:51,0,2,2
2021-10-14 02:03:01,0,2,2
2021-10-14 02:03:11,0,2,2
2021-10-14 02:03:21,0,2,2
2021-10-14 02:03:32,0,2,2
2021-10-14 02:03:42,0,2,2
2021-10-14 02:03:52,0,2,2
2021-10-14 02:04:02,0,2,2
2021-10-14 02:04:12,0,2,2
2021-10-14 02:04:22,0,2,2
2021-10-14 02:04:32,0,2,2
2021-10-14 02:04:42,0,2,2
2021-10-14 02:04:52,0,2,2
2021-10-14 02:05:03,0,2,2
2021-10-14 02:05:13,0,2,2
2021-10-14 02:05:23,0,2,2
2021-10-14 02:05:33,0,2,2
2021-10-14 02:05:43,0,2,2
2021-10-14 02:05:53,0,2,2
2021-10-14 02:06:03,0,2,2
2021-10-14 02:06:13,0,2,2
2021-10-14 02:06:23,0,2,2
2021-10-14 02:06:34,0,2,2
2021-10-14 02:06:44,0,2,2
2021-10-14 02:06:54,0,2,2
2021-10-14 02:07:04,0,2,2
2021-10-14 02:07:14,0,2,2
2021-10-14 02:07:24,0,2,2
2021-10-14 02:07:34,0,2,2
2021-10-14 02:07:44,0,2,2
2021-10-14 02:07:55,0,2,2
2021-10-14 02:08:05,0,2,2
2021-10-14 02:08:15,0,2,2
2021-10-14 02:08:25,0,2,2
2021-10-14 02:08:35,0,2,2
2021-10-14 02:08:45,0,2,2
2021-10-14 02:08:55,0,2,2
2021-10-14 02:09:05,0,2,2
2021-10-14 02:09:15,0,2,2
2021-10-14 02:09:26,0,2,2
2021-10-14 02:09:36,0,2,2
2021-10-14 02:09:46,0,2,2
2021-10-14 02:09:56,0,2,2
2021-10-14 02:10:06,0,2,2
2021-10-14 02:10:16,0,2,2
2021-10-14 02:10:26,0,2,2
2021-10-14 02:10:36,0,2,2
2021-10-14 02:10:46,0,2,2
2021-10-14 02:10:57,0,2,2
2021-10-14 02:11:07,0,2,2
2021-10-14 02:11:17,0,2,2
2021-10-14 02:11:27,0,2,2
2021-10-14 02:11:37,0,2,2
2021-10-14 02:11:47,0,2,2
2021-10-14 02:11:57,0,2,2
2021-10-14 02:12:07,0,2,2
2021-10-14 02:12:18,0,2,2
2021-10-14 02:12:28,0,2,2
2021-10-14 02:12:38,0,2,2
2021-10-14 02:12:48,0,2,2
2021-10-14 02:12:58,0,2,2
2021-10-14 02:13:08,0,2,2
2021-10-14 02:13:18,0,2,2
